CN,SRV_CN,CTY_CN,PREV_PLT_CN,INVYR,STATECD,UNITCD,COUNTYCD,PLOT,PLOT_STATUS_CD,PLOT_NONSAMPLE_REASN_CD,MEASYEAR,MEASMON,MEASDAY,REMPER,KINDCD,DESIGNCD,RDDISTCD,WATERCD,LAT,LON,ELEV,GROW_TYP_CD,MORT_TYP_CD,P2PANEL,P3PANEL,ECOSUBCD,CONGCD,MANUAL,KINDCD_NC,QA_STATUS,CREATED_DATE,MODIFIED_DATE,MICROPLOT_LOC,DECLINATION,EMAP_HEX,SAMP_METHOD_CD,SUBP_EXAMINE_CD,MACRO_BREAKPOINT_DIA,INTENSITY,CYCLE,SUBCYCLE,ECO_UNIT_PNW,TOPO_POSITION_PNW,NF_SAMPLING_STATUS_CD,NF_PLOT_STATUS_CD,NF_PLOT_NONSAMPLE_REASN_CD,P2VEG_SAMPLING_STATUS_CD,P2VEG_SAMPLING_LEVEL_DETAIL_CD,INVASIVE_SAMPLING_STATUS_CD,INVASIVE_SPECIMEN_RULE_CD,DESIGNCD_P2A,MANUAL_DB,SUBPANEL,CONDCHNGCD_RMRS,FUTFORCD_RMRS,MANUAL_NCRS,MANUAL_NERS,MANUAL_RMRS,PAC_ISLAND_PNWRS,PLOT_SEASON_NERS,PRECIPITATION,PREV_MICROPLOT_LOC_RMRS,PREV_PLOT_STATUS_CD_RMRS,REUSECD1,REUSECD2,REUSECD3,GRND_LYR_SAMPLING_STATUS_CD,GRND_LYR_SAMPLING_METHOD_CD,INCIDENT,FIRE_YEAR_,area,perimeter
"24851240010900","24548538010900","82010497",,"2004","53","8","7","87649","1",,"2004","7","1",,"1","501","4","0",47.991754,-120.104969,"4100",,,"1",,M242Df,"5308",2,,"1",2005/04/18 20:59:20,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","1","5","3","0","4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"22399089010497","22132267010497","82010497",,"2006","53","8","7","97267","1",,"2006","9","5",,"1","501","4","0",48.055065,-120.163831,"5100",,,"3",,M242Df,"5308",3,,"1",2008/01/24 17:25:04,2024/08/13 12:47:41,OFFSET,17.5,,"1","4","24","203","1","6",,"4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"22827468010497","48208116010497","82010497",,"2007","53","8","7","60430","1",,"2007","9","3",,"1","501","5","4",48.037516,-120.284045,"2900",,,"4",,M242Df,"5308",3,,"1",2013/01/30 08:44:34,2024/08/13 12:47:41,OFFSET,17,,"1","4","24","201","1","7",,"4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"24125746010900","24120389010900","82010497",,"2002","53","8","7","97178","1",,"2003","9","5",,"1","501","7","0",48.036053,-120.327218,"1900",,,"4",,M242Df,"5308",1.7,,"1",2005/04/17 10:15:52,2024/08/13 12:47:41,OFFSET,21.5,,"1","4","24","1","5","1",,"5",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"8652210010901","8601028010901","82010497",,"2006","53","8","7","56336","1",,"2006","6","22",,"1","501","7","0",48.034613,-120.175727,"4700",,,"3",,M242Df,"5308",3,,"1",2007/04/30 16:39:02,2024/08/13 12:47:41,OFFSET,17.5,,"1","4","24","1","5","5","0","3",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"12968351010497","12963633010497","82010497",,"2005","53","8","7","64547","1",,"2005","6","22",,"1","501","4","1",47.985914,-120.180144,"1700",,,"2","2",M242Df,"5308",2,,"1",2006/02/23 14:42:12,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","1","5","4","0","5",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"22399101010497","22132267010497","82010497",,"2006","53","8","7","74396","1",,"2006","9","4",,"1","501","4","0",48.031936,-120.128854,"5300",,,"3",,M242Df,"5308",3,,"1",2008/01/24 17:27:27,2024/08/13 12:47:41,OFFSET,17.5,,"1","4","24","201","1","6",,"3",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"24510895010900","24456185010900","82010497",,"2003","53","8","7","97750","1",,"2003","6","2",,"1","501","6","0",48.061663,-120.279715,"5100",,,"5",,M242Df,"5308",1.7,,"1",2005/04/17 13:34:53,2024/08/13 12:47:41,OFFSET,18,,"1","4","24","1","5","2","0","3",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"48203268010497","48201639010497","82010497",,"2011","53","8","7","92985","2",,"2011","9","1",,"1","501",,,47.971763,-120.1606,"2700",,,"3",,M242Df,"5308",5,,"1",2012/07/26 14:41:02,2024/08/13 12:47:41,OFFSET,,,"2","4","24","1","5","10",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"174763726020004","44513110020004","82010497","22398386010497","2013","53","8","7","56922","1",,"2013","6","6",9.7,"2","501","2","0",48.034873,-120.205004,"3900","2","2","5",,M242Df,"5308",6,,"1",2014/04/11 17:17:01,2024/08/13 12:47:41,OFFSET,16,,"1","4","24","202","2","3",,"4","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"174763655020004","44513110020004","82010497","22398398010497","2013","53","8","7","81771","1",,"2013","9","20",10,"2","501","5","0",48.087228,-120.272895,"5500","2","2","5",,M242Df,"5308",6,,"1",2014/04/11 17:16:48,2024/08/13 12:47:41,OFFSET,16,,"1","4","24","201","2","3",,"4","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"174763241020004","44513110020004","82010497","22398389010497","2013","53","8","7","72374","2",,"2013","6","7",9.7,"2","501","2","0",47.96242,-120.137084,"2900","2","2","5",,M242Df,"5308",6,,"1",2014/04/11 17:16:07,2024/08/13 12:47:41,OFFSET,16,,"1","4","24","201","2","3",,"2","1","1",,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"30852631020004","30431009020004","82010497",,"2012","53","8","7","64712","1",,"2012","8","31",,"1","501","5","0",48.011578,-120.20677,"2700",,,"4",,M242Df,"5308",5.1,,"1",2013/03/12 14:28:34,2024/08/13 12:47:41,OFFSET,16.5,,"1","4","24","203","2","2",,"4","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"30852633020004","30431009020004","82010497",,"2012","53","8","7","64707","3","8","2012","9","1",,"1","501",,,48.008112,-120.241345,"1300",,,"4",,M242Df,"5308",5.1,,"1",2013/03/12 14:28:35,2024/08/13 12:47:41,OFFSET,16.5,,"1","4","24","202","2","2",,,"1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"174763852020004","44513110020004","82010497",,"2013","53","8","7","68020","1",,"2013","9","19",,"1","501","6","0",48.00883,-120.101194,"4500",,,"5",,M242Df,"5308",6,,"1",2014/04/11 17:17:16,2024/08/13 12:47:41,OFFSET,16,,"1","4","24","203","2","3",,"4","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"30764068020004","48466120010497","82010497","24125746010900","2012","53","8","7","97178","1",,"2012","9","11",9,"2","501","7","0",48.036053,-120.327218,"1900","2","2","4",,M242Df,"5308",5.1,,"1",2013/03/12 14:23:12,2024/08/13 12:47:41,OFFSET,16.5,,"1","4","24","1","6","1",,"5","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"29883269010497","29878196010497","82010497",,"2009","53","8","7","93989","2",,"2009","10","9",,"1","501","4","0",47.955175,-120.099841,"3100",,,"1",,M242Df,"5308",3,,"1",2010/05/27 12:48:19,2024/08/13 12:47:41,OFFSET,17,,"1","4","24","201","1","9",,"4",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"40403406010497","41062045010497","82010497",,"2010","53","8","7","88566","2",,"2010","5","28",,"1","501","6","0",47.984316,-120.138479,"3300",,,"2",,M242Df,"5308",4,,"1",2011/10/12 17:22:07,2024/08/13 12:47:42,OFFSET,16.5,,"1","4","24","202","1","10",,"2",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"30852433020004","30431009020004","82010497","22398185010497","2012","53","8","7","83877","1",,"2012","8","30",9.2,"2","501","6","0",48.010838,-120.17671,"4700","2","2","4",,M242Df,"5308",5.1,,"1",2013/03/12 14:26:34,2024/08/13 12:47:42,OFFSET,16.5,,"1","4","24","201","2","2",,"3","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"48206724010497","48201635010497","82010497",,"2011","53","8","7","85462","1",,"2011","7","13",,"1","501","7","1",48.060785,-120.244404,"4300",,,"3",,M242Df,"5308",5,,"1",2013/07/25 16:01:16,2024/08/13 12:47:42,OFFSET,16.5,,"1","4","24","202","2","1",,"6","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"273641394489998","273493072489998","82010497","12968351010497","2015","53","8","7","64547","1",,"2015","10","6",10.3,"2","501","5","0",47.985914,-120.180144,"1700","2","2","2","2",M242Df,"5308",6.1,,"1",2016/03/07 10:54:05,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","1","6","4",,"5","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"44542796020004","44513111020004","82010497","24510895010900","2013","53","8","7","97750","1",,"2013","9","11",10.3,"2","501","5","0",48.061663,-120.279715,"5100","2","2","5",,M242Df,"5308",6,,"1",2014/04/11 17:19:45,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","1","6","2",,"3","1",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"216958325020004","208669869020004","82010497","24851240010900","2014","53","8","7","87649","1",,"2014","7","16",10,"2","501","4","0",47.991754,-120.104969,"4100","2","2","1",,M242Df,"5308",6,,"1",2015/02/17 12:54:22,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","1","6","3",,"4","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"346864142489998","310278369489998","82010497","22399101010497","2016","53","8","7","74396","1",,"2016","7","24",9.9,"2","501","5","0",48.031936,-120.128854,"5300","2","2","3",,M242Df,"5308",7,,"1",2017/03/29 08:54:06,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","201","2","6",,"3","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"273642717489998","273493072489998","82010497","12969073010497","2015","53","8","7","55897","1",,"2015","7","20",9.9,"2","501","5","0",48.090915,-120.239314,"5500","2","2","2",,M242Df,"5308",6.1,,"1",2016/03/07 10:45:18,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","1","6","4",,"4","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"290008441489998","273493076489998","82010497","22398870010497","2015","53","8","7","80702","1",,"2015","7","18",10.2,"2","501","5","0",48.009959,-120.142266,"3300","2","2","2",,M242Df,"5308",6.1,,"1",2016/03/07 10:50:55,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","201","2","5",,"4","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"238861793489998","234667968020004","82010497","22398644010497","2014","53","8","7","89637","1",,"2014","8","7",10.1,"2","501","7","0",48.056594,-120.203785,"4700","2","2","1",,M242Df,"5308",6,,"1",2015/02/17 13:07:43,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","201","2","4",,"3","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"216961303020004","208669869020004","82010497","24861567010900","2014","53","8","7","51985","1",,"2014","7","15",10,"2","501","1","0",48.034619,-120.241481,"3300","2","2","1",,M242Df,"5308",6,,"1",2015/02/17 13:00:04,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","1","6","3",,"4","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"346864639489998","310278369489998","82010497","22399089010497","2016","53","8","7","97267","1",,"2016","7","22",9.9,"2","501","4","0",48.055065,-120.163831,"5100","2","2","3",,M242Df,"5308",7,,"1",2017/03/29 08:55:06,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","203","2","6",,"4","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"714229148290487","643410130126144","82010497","40403406010497","2020","53","8","7","88566","2",,"2020","7","1",10.1,"2","501","5","0",47.984316,-120.138479,"3300","2","2","2",,M242Df,"5308",9,,"1",2021/05/18 17:29:50,2024/08/13 12:47:42,OFFSET,15,,"1","4","24","202","2","10",,"2","1","1",,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"750082690290487","719906688290487","82010497","48203268010497","2021","53","8","7","92985","2",,"2021","9","1",10,"2","501",,,47.971763,-120.1606,"2700","2","2","3",,M242Df,"5308",9,,"1",2022/03/07 21:00:14,2024/08/13 12:47:42,OFFSET,,,"2","1","24","1","6","10",,,,,,,,,,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"786780406290487","720242423290487","82010497","48206724010497","2021","53","8","7","85462","1",,"2021","7","20",10,"2","501","7","1",48.060785,-120.244404,"4300","2","2","3",,M242Df,"5308",9,,"1",2022/03/07 21:00:51,2024/08/13 12:47:42,OFFSET,15,,"1","4","24","202","3","1",,"6","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"558630734126144","532456096126144","82010497","29883269010497","2019","53","8","7","93989","2",,"2019","7","31",9.8,"2","501","5","0",47.955175,-120.099841,"3100","2","2","1",,M242Df,"5308",8,,"1",2020/02/11 14:23:41,2024/08/13 12:47:42,OFFSET,15,,"1","4","24","201","2","9",,"4","1","1",,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"444202273489998","384841469489998","82010497","22827468010497","2017","53","8","7","60430","1",,"2017","6","18",9.8,"2","501","5","4",48.037516,-120.284045,"2900","2","2","4",,M242Df,"5308",7.1,,"1",2018/02/13 16:07:25,2024/08/13 12:47:42,OFFSET,15.5,,"1","4","24","201","2","7",,"4","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"345936021489998","310278370489998","82010497","8652210010901","2016","53","8","7","56336","1",,"2016","8","24",10.2,"2","501","7","0",48.034613,-120.175727,"4700","2","2","3",,M242Df,"5308",7,,"1",2017/03/29 08:53:13,2024/08/13 12:47:42,OFFSET,16,,"1","4","24","1","6","5",,"3","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"23934","153648002020004","82010497",,"2001","53","8","7","2","1",,"2001","8","26",,"0","559",,,47.945419,-120.163696,"266",,,,,342Ia,"5308",0.1,,,2012/12/13 15:19:03,2024/08/13 12:47:42,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Deer Point,"2002",175535682.538670063018799,79265.785839799034875
"22827615010497","48208116010497","82010497",,"2007","53","8","7","84797","1",,"2007","8","10",,"1","501","6","1",47.878925,-120.83822,"3900",,,"4",,M242Db,"5308",3,,"1",2013/01/30 08:45:21,2024/08/13 12:47:41,OFFSET,17,,"1","4","24","203","1","7",,"4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Dirty Face Peak,"2004",1194775.820449352264404,4447.521189915348259
"444202712489998","384841469489998","82010497","22827615010497","2017","53","8","7","84797","1",,"2017","7","16",9.9,"2","501","6","0",47.878925,-120.83822,"3900","2","2","4",,M242Db,"5308",7.1,,"1",2018/02/13 16:10:12,2024/08/13 12:47:42,OFFSET,15.5,,"1","4","24","203","2","7",,"4","1",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Dirty Face Peak,"2004",1194775.820449352264404,4447.521189915348259
"24167614010900","24120389010900","92010497",,"2002","53","8","47","52922","1",,"2002","7","11",,"1","501","7","0",48.375168,-119.666721,"2500",,,"4","4",M242De,"5304",1.6,,"1",2005/04/17 10:36:01,2024/08/13 13:05:25,OFFSET,22,,"1","4","24","1","5","1","0","4",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,"0","0","0",,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"22954701010497","5867230010901","92010497",,"2007","53","8","47","88255","1",,"2007","6","4",,"1","501","4","0",48.418325,-119.837781,"4300",,,"4",,M242De,"5304",3,,"1",2008/04/17 15:16:53,2024/08/13 13:05:25,OFFSET,17,,"1","4","24","1","5","6","0","3",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"22956230010497","5867230010901","92010497",,"2007","53","8","47","80821","2",,"2007","9","30",,"1","501",,"0",48.329814,-119.652409,"1300",,,"4",,342Im,"5304",3,,"1",2008/04/17 15:16:01,2024/08/13 13:05:25,OFFSET,22,,"2","4","24","1","5","6","0",,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"8622815010901","8601028010901","92010497",,"2006","53","8","47","82588","2",,"2006","6","12",,"1","501","5","0",48.34382,-119.68328,"2100",,,"3",,342Im,"5304",3,,"1",2007/04/30 15:38:16,2024/08/13 13:05:25,OFFSET,17.5,,"1","4","24","1","5","5","0","6",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"29395563010497","29396164010497","92010497",,"2008","53","8","47","79783","1",,"2008","8","18",,"1","501","5","0",48.444604,-119.853663,"5700",,,"5",,M242Dd,"5304",3,,"1",2009/06/06 11:59:19,2024/08/13 13:05:25,OFFSET,17,,"1","4","24","201","1","8",,"4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"29881798010497","29878201010497","92010497",,"2009","53","8","47","95532","1",,"2009","6","2",,"1","501","6","0",48.429277,-119.81759,"4500",,,"1",,M242De,"5304",3,,"1",2010/05/27 12:46:35,2024/08/13 13:05:25,OFFSET,17,,"1","4","24","1","5","8","0","5",,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"40220685010497","41062043010497","92010497",,"2010","53","8","47","58131","3","2","2010","7","8",,"1","501",,,48.369309,-119.73405,"2500",,,"2",,M242De,"5304",4,,"1",2011/07/28 06:20:38,2024/08/13 13:05:25,OFFSET,16.5,,"2","4","24","1","5","9",,,,,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"48204075010497","48201639010497","92010497",,"2011","53","8","47","52060","1",,"2011","7","20",,"1","501","4","0",48.421219,-119.73179,"4300",,,"3",,M242De,"5304",5,,"1",2012/07/26 14:41:36,2024/08/13 13:05:25,OFFSET,16.5,,"1","4","24","1","5","10",,"3","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"30763975020004","48466120010497","92010497","24167614010900","2012","53","8","47","52922","1",,"2012","9","6",10.2,"2","501","6","0",48.375168,-119.666721,"2500","2","2","4","4",M242De,"5304",5.1,,"1",2013/03/12 14:23:06,2024/08/13 13:05:25,OFFSET,16,,"1","4","24","1","6","1",,"3","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"750082798290487","719906688290487","92010497","48204075010497","2021","53","8","47","52060","1",,"2022","6","12",10.9,"2","501","6","0",48.421219,-119.73179,"4300","2","2","3",,M242De,"5304",9,,"1",2023/02/22 23:57:29,2024/08/13 13:05:25,OFFSET,15,,"1","4","24","1","6","10",,"3","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"412220753489998","384841470489998","92010497","22956230010497","2017","53","8","47","80821","2",,"2017","9","1",9.9,"2","501",,,48.329814,-119.652409,"1300","2","2","4",,342Im,"5304",7.1,,"1",2018/02/14 18:12:04,2024/08/13 13:05:25,OFFSET,,,"2","4","24","1","6","6",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"645308812126144","643410129126144","92010497",,"2020","53","8","47","58131","3","2","2020","9","16",,"1","501",,,48.369309,-119.73405,"2500",,,"2",,M242De,"5304",9,,"1",2021/05/18 17:29:40,2024/08/13 13:05:25,OFFSET,15,,"2","1","24","1","6","9",,,"0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"558629598126144","532456097126144","92010497","29881798010497","2019","53","8","47","95532","1",,"2019","6","26",10.1,"2","501","3","0",48.429277,-119.81759,"4500","2","2","1",,M242De,"5304",8,,"1",2020/02/11 14:25:24,2024/08/13 13:05:25,OFFSET,15,,"1","4","24","1","6","8",,"5","0",,,"2","3","0",,,9.2,"1",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"412222821489998","384841470489998","92010497","22954701010497","2017","53","8","47","88255","1",,"2017","8","25",10.2,"2","501","5","0",48.418325,-119.837781,"4300","2","2","4",,M242De,"5304",7.1,,"1",2018/02/13 16:05:07,2024/08/13 13:05:25,OFFSET,15.5,,"1","4","24","1","6","6",,"3","0",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"345936554489998","310278370489998","92010497","8622815010901","2016","53","8","47","82588","2",,"2016","9","1",10.2,"2","501",,,48.34382,-119.68328,"2100","2","2","3",,342Im,"5304",7,,"1",2017/03/29 08:53:33,2024/08/13 13:05:25,OFFSET,,,"2","4","24","1","6","5",,,,,,,,,,,9.2,"2",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"490388062126144","468688377489998","92010497","29395563010497","2018","53","8","47","79783","1",,"2018","5","23",9.8,"2","501","6","0",48.444604,-119.853663,"5700","2","2","5",,M242Dd,"5304",7.2,,"1",2019/04/11 18:20:24,2024/08/13 13:05:25,OFFSET,15.5,,"1","4","24","201","2","8",,"3","0",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"24502","153648002020004","92010497",,"2001","53","8","47","121","1",,"2001","8","13",,"0","559",,,48.424042,-119.828125,"509",,,,,M242De,"5304",0.1,,,2012/12/13 15:19:07,2024/08/13 13:05:25,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"24511","153648002020004","92010497",,"2001","53","8","47","130","1",,"2001","8","2",,"0","559",,,48.366257,-119.751183,"262",,,,,M242De,"5304",0.1,,,2012/12/13 15:19:07,2024/08/13 13:05:25,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"24512","153648002020004","92010497",,"2001","53","8","47","131","1",,"2001","8","20",,"0","559",,,48.370705,-119.680344,"262",,,,,M242De,"5304",0.1,,,2012/12/13 15:19:07,2024/08/13 13:05:25,,,,"1","4",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beaver Lake,"2015",104927300.747572317719460,143383.833107993472368
"22931168010497","29361192010497","92010497",,"2008","53","8","47","80198","1",,"2008","9","17",,"1","501","7","0",48.628527,-120.585313,"3900",,,"5",,M242Dd,"5304",3,,"1",2009/06/06 11:52:04,2024/08/13 13:05:25,OFFSET,17,,"1","4","24","1","5","7","0","4",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,West Fork,"1924",1390846.139706090092659,4388.179802948530778
"484819305489998","468963851489998","92010497","22931168010497","2018","53","8","47","80198","1",,"2018","8","21",9.9,"2","501","7","0",48.628527,-120.585313,"3900","2","2","5",,M242Dd,"5304",7.2,,"1",2019/04/11 18:18:49,2024/08/13 13:05:25,OFFSET,15.5,,"1","4","24","1","6","7",,"4","0",,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,West Fork,"1924",1390846.139706090092659,4388.179802948530778
"22398848010497","22132265010497","98010497",,"2004","53","8","77","83986","1",,"2004","9","20",,"1","501","5","0",46.116937,-121.507373,"4500",,,"1",,M242Bc,"5304",2,,"1",2008/01/25 10:22:49,2024/08/13 13:17:55,OFFSET,17.5,,"1","4","24","201","1","4",,"3",,,,"2","3","0",,,9.2,"2",,,,,,,,,,,,,,,,Cold Springs,"2008",32193467.569748807698488,31102.682272650868981
