Plot_ID,AZ,Species,Height,Count,Notes
999901_DMN,North,DF,2-4 m,4,
999901_DMN,North,WL,2-4 m,1,
999901_DMN,East,DF,<1 m,2,
999901_DMN,East,DF,1-2 m,2,
999901_DMN,East,WL,<1 m,2,
999901_DMN,South,DF,<1 m,4,
999901_DMN,South,DF,1-2 m,8,
999901_DMN,South,DF,2-4 m,13,
999901_DMN,South,WL,<1 m,2,
999901_DMN,West,DF,<1 m,3,
999901_DMN,West,DF,1-2 m,1,
999901_DMN,West,DF,2-4 m,1,
5445_DMN,North,DF,<1 m,1,
5445_DMN,South,DF,<1 m,3,
5445_DMN,South,DF,1-2 m,2,
5445_DMN,South,DF,2-4 m,2,
5445_DMN,South,WL,1-2 m,1,
5445_DMN,West,DF,<1 m,1,
5445_DMN,West,DF,1-2 m,2,
5445_DMN,West,DF,2-4 m,14,
5445_DMN,West,WL,1-2 m,1,
83089_CHN,North,DF,2-4 m,2,
83089_CHN,North,WL,2-4 m,2,
83089_CHN,North,DF,<1 m,3,
83089_CHN,North,DF,1-2 m,2,
83089_CHN,North,AS,<1 m,1,
83089_CHN,North,ES,1-2 m,1,
83089_CHN,North,WL,1-2 m,1,
83089_CHN,East,DF,1-2 m,3,
83089_CHN,East,WL,1-2 m,1,
83089_CHN,East,WL,<1 m,1,
83089_CHN,East,DF,2-4 m,1,
83089_CHN,East,ES,<1 m,1,
83089_CHN,East,DF,<1 m,4,
83089_CHN,East,WL,2-4 m,2,
83089_CHN,South,DF,<1 m,5,
83089_CHN,South,DF,1-2 m,6,
83089_CHN,South,DF,2-4 m,1,
83089_CHN,South,ES,<1 m,1,
83089_CHN,South,LP,2-4 m,1,
83089_CHN,South,AS,1-2 m,2,
83089_CHN,South,LP,<1 m,1,
83089_CHN,West,DF,<1 m,8,
83089_CHN,West,ES,<1 m,2,
83089_CHN,West,DF,1-2 m,4,
83089_CHN,West,LP,2-4 m,2,
83089_CHN,West,AS,<1 m,1,
83089_CHN,West,AS,1-2 m,3,
83089_CHN,West,DF,2-4 m,2,
83089_CHN,West,WL,2-4 m,1,
86919_CMN,North,LP,<1 m,13,
86919_CMN,North,LP,1-2 m,19,
86919_CMN,North,LP,2-4 m,11,
86919_CMN,North,DF,<1 m,3,
86919_CMN,North,WL,<1 m,5,
86919_CMN,North,WL,1-2 m,1,
86919_CMN,East,LP,<1 m,17,
86919_CMN,East,LP,1-2 m,18,
86919_CMN,East,LP,2-4 m,10,
86919_CMN,East,DF,<1 m,4,
86919_CMN,East,DF,1-2 m,1,
86919_CMN,East,WL,<1 m,6,
86919_CMN,East,WL,1-2 m,4,
86919_CMN,South,LP,<1 m,14,
86919_CMN,South,LP,1-2 m,19,
86919_CMN,South,LP,2-4 m,15,
86919_CMN,South,DF,<1 m,10,
86919_CMN,South,WL,1-2 m,1,
86919_CMN,South,WL,2-4 m,1,
86919_CMN,South,ES,<1 m,1,
86919_CMN,South,SF,<1 m,10,
86919_CMN,South,SF,1-2 m,2,
86919_CMN,South,SF,2-4 m,2,
86919_CMN,West,LP,<1 m,5,
86919_CMN,West,LP,1-2 m,17,
86919_CMN,West,LP,2-4 m,24,
86919_CMN,West,DF,<1 m,2,
86919_CMN,West,WL,<1 m,2,
86919_CMN,West,WL,1-2 m,1,
78789_DMS,North,DF,<1 m,4,
78789_DMS,North,DF,1-2 m,10,
78789_DMS,North,DF,2-4 m,19,
78789_DMS,East,DF,<1 m,7,
78789_DMS,East,DF,1-2 m,7,
78789_DMS,East,DF,2-4 m,4,
78789_DMS,East,WL,1-2 m,3,
78789_DMS,East,WL,2-4 m,1,
78789_DMS,South,DF,1-2 m,6,
78789_DMS,South,PP,<1 m,1,
78789_DMS,South,DF,<1 m,6,
78789_DMS,South,WL,<1 m,1,
78789_DMS,South,WL,2-4 m,1,
78789_DMS,South,WL,1-2 m,2,
78789_DMS,South,PP,1-2 m,1,
78789_DMS,South,DF,2-4 m,8,
78789_DMS,West,DF,1-2 m,7,
78789_DMS,West,PP,2-4 m,1,
78789_DMS,West,DF,2-4 m,7,
79379_CMN,North,DF,<1 m,31,
79379_CMN,North,DF,1-2 m,6,
79379_CMN,North,DF,2-4 m,1,
79379_CMN,North,ES,<1 m,11,
79379_CMN,North,WL,1-2 m,2,
79379_CMN,East,DF,<1 m,24,
79379_CMN,East,DF,1-2 m,17,
79379_CMN,East,DF,2-4 m,3,
79379_CMN,East,WL,<1 m,1,
79379_CMN,East,WL,1-2 m,1,
79379_CMN,East,WL,2-4 m,1,
79379_CMN,East,LP,<1 m,1,
79379_CMN,East,LP,1-2 m,2,
79379_CMN,East,LP,2-4 m,1,
79379_CMN,East,ES,<1 m,6,
79379_CMN,South,DF,<1 m,18,
79379_CMN,South,DF,1-2 m,19,
79379_CMN,South,DF,2-4 m,6,
79379_CMN,South,ES,<1 m,4,
79379_CMN,South,LP,<1 m,2,
79379_CMN,South,LP,1-2 m,4,
79379_CMN,South,LP,2-4 m,3,
79379_CMN,South,WL,1-2 m,1,
79379_CMN,South,WL,2-4 m,2,
79379_CMN,South,AS,1-2 m,1,
79379_CMN,West,DF,<1 m,11,
79379_CMN,West,DF,1-2 m,27,
79379_CMN,West,DF,2-4 m,6,
79379_CMN,West,ES,<1 m,3,
79379_CMN,West,LP,1-2 m,1,
79379_CMN,West,WL,1-2 m,3,
79379_CMN,West,WL,2-4 m,2,
78303_DMS,North,DF,<1 m,8,
78303_DMS,North,DF,2-4 m,1,
78303_DMS,East,DF,<1 m,47,
78303_DMS,East,DF,1-2 m,3,
78303_DMS,East,WL,<1 m,2,
78303_DMS,East,WL,1-2 m,3,
78303_DMS,East,WL,2-4 m,1,
78303_DMS,South,DF,<1 m,58,
78303_DMS,South,DF,1-2 m,31,
78303_DMS,South,DF,2-4 m,9,
78303_DMS,South,LP,2-4 m,1,
78303_DMS,South,WL,2-4 m,13,
78303_DMS,South,WL,1-2 m,2,
78303_DMS,West,DF,<1 m,8,
78323_DMS,North,DF,<1 m,1,
78323_DMS,East,DF,<1 m,12,
78323_DMS,East,DF,1-2 m,8,
78323_DMS,East,WL,<1 m,1,
78323_DMS,East,WL,1-2 m,4,
78323_DMS,East,WL,2-4 m,4,
78323_DMS,East,PP,<1 m,4,
78323_DMS,East,ES,1-2 m,1,
78323_DMS,South,DF,2-4 m,3,
78323_DMS,South,PP,<1 m,2,
78323_DMS,South,DF,<1 m,2,
84386_CHS,North,DF,<1 m,3,
84386_CHS,North,DF,1-2 m,3,
84386_CHS,North,DF,2-4 m,6,
84386_CHS,North,WL,1-2 m,1,
84386_CHS,North,WL,2-4 m,2,
84386_CHS,North,AS,<1 m,2,
84386_CHS,North,AS,1-2 m,3,
84386_CHS,North,AS,2-4 m,2,
84386_CHS,North,ES,<1 m,2,
84386_CHS,East,DF,<1 m,6,
84386_CHS,East,DF,1-2 m,3,
84386_CHS,East,DF,2-4 m,6,
84386_CHS,East,WL,1-2 m,1,
84386_CHS,East,WL,2-4 m,1,
84386_CHS,East,AS,<1 m,7,
84386_CHS,East,ES,<1 m,1,
84386_CHS,South,WL,2-4 m,1,
84386_CHS,South,DF,2-4 m,2,
84386_CHS,South,DF,<1 m,7,
84386_CHS,South,WL,1-2 m,1,
84386_CHS,South,DF,1-2 m,1,
84386_CHS,South,LP,<1 m,1,
84386_CHS,South,AS,2-4 m,1,
84386_CHS,West,DF,2-4 m,4,
84386_CHS,West,DF,1-2 m,5,
84386_CHS,West,WL,2-4 m,1,
84386_CHS,West,DF,<1 m,5,
84386_CHS,West,LP,<1 m,2,
85196_CMS,North,DF,1-2 m,4,
85196_CMS,North,DF,2-4 m,10,
85196_CMS,North,WL,2-4 m,1,
85196_CMS,North,ES,<1 m,1,
85196_CMS,East,DF,<1 m,6,
85196_CMS,East,DF,1-2 m,5,
85196_CMS,East,DF,2-4 m,8,
85196_CMS,South,DF,1-2 m,4,
85196_CMS,South,DF,2-4 m,7,
85196_CMS,South,DF,<1 m,2,
85196_CMS,West,WL,2-4 m,1,
85196_CMS,West,DF,2-4 m,12,
85196_CMS,West,DF,1-2 m,6,
85196_CMS,West,DF,<1 m,4,
85196_CMS,West,AS,2-4 m,1,
79948_CMN,North,WL,2-4 m,7,
79948_CMN,North,DF,<1 m,20,
79948_CMN,North,DF,2-4 m,4,
79948_CMN,North,LP,<1 m,1,
79948_CMN,North,WL,1-2 m,3,
79948_CMN,North,DF,1-2 m,12,
79948_CMN,North,LP,2-4 m,3,
79948_CMN,East,DF,2-4 m,7,
79948_CMN,East,WL,2-4 m,1,
79948_CMN,East,DF,1-2 m,4,
79948_CMN,East,DF,<1 m,1,
79948_CMN,South,DF,<1 m,16,
79948_CMN,South,DF,1-2 m,13,
79948_CMN,South,DF,2-4 m,10,
79948_CMN,South,WL,1-2 m,2,
79948_CMN,South,WL,2-4 m,12,
79948_CMN,South,LP,1-2 m,2,
79948_CMN,South,AS,1-2 m,1,
79948_CMN,West,DF,<1 m,13,
79948_CMN,West,DF,1-2 m,10,
79948_CMN,West,DF,2-4 m,2,
79948_CMN,West,WL,1-2 m,8,
79948_CMN,West,WL,2-4 m,5,
79948_CMN,West,LP,1-2 m,2,
83076_DHN,North,DF,1-2 m,10,
83076_DHN,North,DF,<1 m,5,
83076_DHN,North,LP,1-2 m,1,
83076_DHN,North,WL,2-4 m,1,
83076_DHN,North,DF,2-4 m,2,
83076_DHN,North,PP,<1 m,2,
83076_DHN,East,DF,1-2 m,2,
83076_DHN,East,LP,2-4 m,1,
83076_DHN,South,AS,<1 m,1,
83076_DHN,West,DF,<1 m,3,
83076_DHN,West,WL,<1 m,1,
83076_DHN,West,WL,1-2 m,1,
83076_DHN,West,DF,1-2 m,4,
83076_DHN,West,LP,2-4 m,1,
83076_DHN,West,DF,2-4 m,1,
79534_CMN,North,WL,<1 m,3,
79534_CMN,North,WL,1-2 m,3,
79534_CMN,North,WL,2-4 m,2,
79534_CMN,North,DF,<1 m,2,
79534_CMN,North,DF,1-2 m,12,
79534_CMN,North,DF,2-4 m,2,
79534_CMN,North,PP,1-2 m,1,
79534_CMN,North,ES,<1 m,7,
79534_CMN,North,ES,1-2 m,1,
79534_CMN,East,WL,<1 m,7,
79534_CMN,East,WL,1-2 m,6,
79534_CMN,East,WL,2-4 m,3,
79534_CMN,East,DF,<1 m,2,
79534_CMN,East,DF,1-2 m,1,
79534_CMN,East,DF,2-4 m,3,
79534_CMN,East,ES,<1 m,1,
79534_CMN,East,ES,1-2 m,1,
79534_CMN,East,AS,1-2 m,1,
79534_CMN,South,DF,<1 m,4,
79534_CMN,South,DF,1-2 m,8,
79534_CMN,South,DF,2-4 m,10,
79534_CMN,South,WL,<1 m,3,
79534_CMN,South,WL,1-2 m,2,
79534_CMN,South,WL,2-4 m,3,
79534_CMN,South,ES,<1 m,2,
79534_CMN,West,DF,<1 m,9,
79534_CMN,West,DF,1-2 m,7,
79534_CMN,West,WL,<1 m,4,
79534_CMN,West,WL,1-2 m,8,
79534_CMN,West,WL,2-4 m,4,
79534_CMN,West,ES,<1 m,4,
79534_CMN,West,ES,1-2 m,1,
79534_CMN,West,PP,<1 m,1,
6011_CMN,North,PP,1-2 m,1,
6011_CMN,North,PP,2-4 m,7,
6011_CMN,North,DF,1-2 m,9,
6011_CMN,North,DF,2-4 m,71,
6011_CMN,North,WL,2-4 m,2,
6011_CMN,East,DF,1-2 m,1,
6011_CMN,East,DF,2-4 m,12,
6011_CMN,East,PP,2-4 m,4,
6011_CMN,East,WL,2-4 m,1,
6011_CMN,South,DF,1-2 m,3,
6011_CMN,South,DF,2-4 m,16,
6011_CMN,South,PP,2-4 m,9,
6011_CMN,South,WL,2-4 m,1,
6011_CMN,South,PP,1-2 m,2,
6011_CMN,West,DF,<1 m,1,
6011_CMN,West,DF,1-2 m,4,
6011_CMN,West,DF,2-4 m,4,
6011_CMN,West,PP,2-4 m,13,
9118_CHN,East,DF,<1 m,3,
9118_CHN,East,DF,2-4 m,2,
9118_CHN,East,DF,1-2 m,1,
9118_CHN,South,DF,2-4 m,1,
9118_CHN,South,WJ,<1 m,1,
9118_CHN,South,SF,1-2 m,1,
9118_CHN,West,DF,1-2 m,1,
9118_CHN,North,DF,1-2 m,2,
9118_CHN,North,WL,<1 m,1,
8896_DHN,North,PP,1-2 m,2,
8896_DHN,North,DF,1-2 m,5,
8896_DHN,North,DF,2-4 m,1,
8896_DHN,North,DF,<1 m,1,
8896_DHN,North,PP,2-4 m,1,
8896_DHN,South,PP,1-2 m,2,
8896_DHN,South,DF,<1 m,1,
8896_DHN,West,DF,1-2 m,2,
18446_CMN,North,DF,<1 m,4,
18446_CMN,North,ES,1-2 m,2,
18446_CMN,North,ES,2-4 m,3,
18446_CMN,East,DF,<1 m,2,
18446_CMN,East,WL,1-2 m,2,
18446_CMN,East,ES,1-2 m,2,
18446_CMN,South,DF,<1 m,3,
18446_CMN,South,DF,1-2 m,1,
18446_CMN,South,DF,2-4 m,4,
18446_CMN,South,ES,<1 m,3,
18446_CMN,South,ES,1-2 m,1,
18446_CMN,South,WL,1-2 m,1,
18446_CMN,West,ES,<1 m,1,
18446_CMN,West,ES,1-2 m,1,
18446_CMN,West,ES,2-4 m,3,
18446_CMN,West,DF,<1 m,1,
18446_CMN,West,DF,2-4 m,3,
142089_MMS,North,LP,<1 m,2,
142089_MMS,North,LP,1-2 m,18,
142089_MMS,North,LP,2-4 m,33,
142089_MMS,North,WL,1-2 m,3,
142089_MMS,North,WL,2-4 m,20,
142089_MMS,North,DF,<1 m,14,
142089_MMS,North,DF,1-2 m,1,
142089_MMS,East,LP,<1 m,2,
142089_MMS,East,LP,1-2 m,4,
142089_MMS,East,LP,2-4 m,8,
142089_MMS,East,WL,<1 m,1,
142089_MMS,East,WL,1-2 m,10,
142089_MMS,East,WL,2-4 m,18,
142089_MMS,East,DF,<1 m,11,
142089_MMS,East,ES,<1 m,1,
142089_MMS,East,AS,<1 m,2,
142089_MMS,South,WL,<1 m,2,
142089_MMS,South,WL,1-2 m,4,
142089_MMS,South,WL,2-4 m,35,
142089_MMS,South,LP,1-2 m,2,
142089_MMS,South,LP,2-4 m,54,
142089_MMS,South,DF,<1 m,7,
142089_MMS,South,DF,1-2 m,7,
142089_MMS,South,DF,2-4 m,3,
142089_MMS,South,ES,<1 m,2,
142089_MMS,West,WL,<1 m,1,
142089_MMS,West,WL,1-2 m,4,
142089_MMS,West,WL,2-4 m,29,
142089_MMS,West,LP,<1 m,1,
142089_MMS,West,LP,1-2 m,6,
142089_MMS,West,LP,2-4 m,50,
142089_MMS,West,DF,<1 m,16,
142089_MMS,West,DF,1-2 m,7,
142094_MHS,North,WL,<1 m,5,
142094_MHS,North,WL,1-2 m,2,
142094_MHS,North,WL,2-4 m,37,
142094_MHS,North,DF,<1 m,8,
142094_MHS,North,DF,1-2 m,3,
142094_MHS,North,LP,<1 m,1,
142094_MHS,North,LP,2-4 m,2,
142094_MHS,North,ES,<1 m,4,
142094_MHS,East,LP,<1 m,4,
142094_MHS,East,LP,1-2 m,2,
142094_MHS,East,WL,<1 m,2,
142094_MHS,East,WL,1-2 m,12,
142094_MHS,East,WL,2-4 m,18,
142094_MHS,East,DF,<1 m,19,
142094_MHS,East,DF,1-2 m,6,
142094_MHS,East,ES,<1 m,7,
142094_MHS,South,LP,1-2 m,2,
142094_MHS,South,LP,2-4 m,3,
142094_MHS,South,LP,<1 m,4,
142094_MHS,South,WL,1-2 m,7,
142094_MHS,South,WL,2-4 m,25,
142094_MHS,South,DF,<1 m,12,
142094_MHS,South,DF,1-2 m,1,
142094_MHS,South,ES,<1 m,1,
142094_MHS,West,WL,<1 m,1,
142094_MHS,West,WL,1-2 m,1,
142094_MHS,West,WL,2-4 m,33,
142094_MHS,West,DF,<1 m,14,
142094_MHS,West,DF,1-2 m,8,
142094_MHS,West,DF,2-4 m,1,
142094_MHS,West,ES,<1 m,1,
142094_MHS,West,LP,1-2 m,1,
142094_MHS,West,LP,2-4 m,3,
151167_DHS,North,AS,<1 m,13,
151167_DHS,North,AS,1-2 m,5,
151167_DHS,North,AS,2-4 m,1,
151167_DHS,North,WL,<1 m,1,
151167_DHS,North,WL,1-2 m,2,
151167_DHS,North,WL,2-4 m,2,
151167_DHS,North,LP,1-2 m,1,
151167_DHS,North,LP,2-4 m,1,
151167_DHS,North,DF,<1 m,2,
151167_DHS,North,DF,1-2 m,1,
151167_DHS,East,AS,<1 m,12,
151167_DHS,East,AS,1-2 m,11,
151167_DHS,East,AS,2-4 m,2,
151167_DHS,East,WL,<1 m,1,
151167_DHS,East,WL,1-2 m,1,
151167_DHS,East,WL,2-4 m,4,
151167_DHS,East,DF,<1 m,5,
151167_DHS,East,DF,1-2 m,1,
151167_DHS,South,AS,<1 m,3,
151167_DHS,South,AS,1-2 m,3,
151167_DHS,South,AS,2-4 m,4,
151167_DHS,South,WL,1-2 m,1,
151167_DHS,South,WL,2-4 m,1,
151167_DHS,South,DF,<1 m,1,
151167_DHS,West,WL,2-4 m,1,
151167_DHS,West,AS,<1 m,8,
151167_DHS,West,AS,1-2 m,8,
151167_DHS,West,AS,2-4 m,2,
151167_DHS,West,DF,<1 m,1,
152204_DHN,North,LP,<1 m,4,
152204_DHN,North,LP,1-2 m,14,
152204_DHN,North,LP,2-4 m,17,
152204_DHN,North,DF,<1 m,7,
152204_DHN,North,DF,1-2 m,4,
152204_DHN,North,WL,1-2 m,1,
152204_DHN,North,WL,<1 m,4,
152204_DHN,North,AS,<1 m,4,
152204_DHN,North,AS,1-2 m,3,
152204_DHN,North,DF,2-4 m,2,
152204_DHN,East,LP,1-2 m,15,
152204_DHN,East,DF,1-2 m,4,
152204_DHN,East,AS,1-2 m,3,
152204_DHN,East,LP,<1 m,6,
152204_DHN,East,DF,<1 m,16,
152204_DHN,East,AS,<1 m,14,
152204_DHN,East,WL,<1 m,3,
152204_DHN,East,LP,2-4 m,13,
152204_DHN,South,LP,<1 m,3,
152204_DHN,South,LP,1-2 m,17,
152204_DHN,South,LP,2-4 m,1,
152204_DHN,South,AS,<1 m,1,
152204_DHN,South,AS,1-2 m,2,
152204_DHN,South,DF,<1 m,4,
152204_DHN,South,DF,1-2 m,3,
152204_DHN,South,ES,<1 m,1,
152204_DHN,South,WL,<1 m,2,
152204_DHN,West,LP,<1 m,5,
152204_DHN,West,LP,1-2 m,10,
152204_DHN,West,LP,2-4 m,7,
152204_DHN,West,DF,<1 m,9,
152204_DHN,West,DF,1-2 m,2,
152204_DHN,West,AS,<1 m,3,
152204_DHN,West,AS,1-2 m,6,
151547_CHN,North,LP,<1 m,2,
151547_CHN,North,LP,1-2 m,11,
151547_CHN,North,LP,2-4 m,10,
151547_CHN,North,AS,<1 m,11,
151547_CHN,North,AS,1-2 m,8,
151547_CHN,North,DF,<1 m,2,
151547_CHN,East,LP,NA,4,Height data missing for east quadrant
151547_CHN,East,LP,NA,10,Height data missing for east quadrant
151547_CHN,East,LP,NA,10,Height data missing for east quadrant
151547_CHN,East,AS,NA,4,Height data missing for east quadrant
151547_CHN,East,AS,NA,5,Height data missing for east quadrant
151547_CHN,East,DF,NA,4,Height data missing for east quadrant
151547_CHN,South,LP,<1 m,2,
151547_CHN,South,LP,1-2 m,6,
151547_CHN,South,LP,2-4 m,8,
151547_CHN,South,AS,<1 m,10,
151547_CHN,South,AS,1-2 m,10,
151547_CHN,South,AS,2-4 m,1,
151547_CHN,South,WL,2-4 m,1,
151547_CHN,South,DF,<1 m,1,
151547_CHN,South,DF,1-2 m,2,
151547_CHN,West,LP,<1 m,1,
151547_CHN,West,LP,1-2 m,4,
151547_CHN,West,LP,2-4 m,10,
151547_CHN,West,AS,<1 m,1,
151547_CHN,West,AS,1-2 m,7,
151547_CHN,West,AS,2-4 m,1,
151547_CHN,West,SF,<1 m,3,
151547_CHN,West,WL,1-2 m,2,
151547_CHN,West,WL,<1 m,1,
151453_DHN,North,DF,<1 m,11,
151453_DHN,North,AS,<1 m,18,
151453_DHN,North,AS,1-2 m,14,
151453_DHN,North,AS,2-4 m,3,
151453_DHN,North,WL,1-2 m,1,
151453_DHN,North,LP,<1 m,1,
151453_DHN,East,AS,<1 m,21,
151453_DHN,East,DF,<1 m,6,
151453_DHN,East,AS,1-2 m,17,
151453_DHN,East,LP,1-2 m,3,
151453_DHN,East,WL,1-2 m,1,
151453_DHN,East,AS,2-4 m,1,
151453_DHN,South,LP,<1 m,2,
151453_DHN,South,LP,1-2 m,1,
151453_DHN,South,AS,<1 m,3,
151453_DHN,South,AS,1-2 m,2,
151453_DHN,South,DF,<1 m,1,
151453_DHN,West,LP,<1 m,1,
151453_DHN,West,LP,1-2 m,1,
151453_DHN,West,AS,<1 m,2,
151453_DHN,West,AS,1-2 m,4,
151453_DHN,West,DF,<1 m,4,
145501_CMN,North,DF,<1 m,12,
145501_CMN,North,ES,<1 m,41,
145501_CMN,North,ES,1-2 m,3,
145501_CMN,North,LP,<1 m,1,
145501_CMN,North,WL,<1 m,2,
145501_CMN,North,WL,2-4 m,1,
145501_CMN,North,SF,1-2 m,1,
145501_CMN,North,AS,<1 m,3,
145501_CMN,East,DF,<1 m,3,
145501_CMN,East,ES,<1 m,10,
145501_CMN,East,ES,1-2 m,3,
145501_CMN,East,AS,<1 m,1,
145501_CMN,South,DF,<1 m,1,
145501_CMN,South,SF,<1 m,27,
145501_CMN,South,SF,2-4 m,1,
145501_CMN,South,ES,1-2 m,18,
145501_CMN,South,WL,2-4 m,1,
145501_CMN,South,SF,<1 m,2,
145501_CMN,West,ES,<1 m,40,
145501_CMN,West,ES,1-2 m,1,
145501_CMN,West,DF,<1 m,6,
146422_CHN,North,WL,1-2 m,1,
146422_CHN,North,WL,2-4 m,3,
146422_CHN,North,LP,1-2 m,1,
146422_CHN,North,AS,<1 m,1,
146422_CHN,North,DF,1-2 m,1,
146422_CHN,North,SF,1-2 m,3,
146422_CHN,East,AS,1-2 m,2,
146422_CHN,East,DF,<1 m,2,
146422_CHN,South,DF,<1 m,2,
146422_CHN,South,WL,2-4 m,7,
146422_CHN,South,WL,1-2 m,2,
146422_CHN,South,LP,1-2 m,1,
146422_CHN,South,DF,1-2 m,2,
146422_CHN,South,AS,2-4 m,1,
146422_CHN,South,LP,2-4 m,2,
146422_CHN,South,AS,1-2 m,1,
146422_CHN,West,SF,2-4 m,1,
146422_CHN,West,DF,1-2 m,2,
146422_CHN,West,LP,2-4 m,1,
146422_CHN,West,WL,2-4 m,2,
143900_DHS,North,LP,<1 m,17,
143900_DHS,North,LP,1-2 m,30,
143900_DHS,North,LP,2-4 m,5,
143900_DHS,North,WL,<1 m,2,
143900_DHS,North,WL,1-2 m,7,
143900_DHS,North,WL,2-4 m,4,
143900_DHS,North,DF,<1 m,2,
143900_DHS,North,DF,1-2 m,1,
143900_DHS,East,LP,<1 m,19,
143900_DHS,East,LP,1-2 m,48,
143900_DHS,East,LP,2-4 m,21,
143900_DHS,East,WL,<1 m,2,
143900_DHS,East,WL,1-2 m,6,
143900_DHS,East,WL,2-4 m,13,
143900_DHS,East,DF,<1 m,12,
143900_DHS,East,DF,1-2 m,1,
143900_DHS,East,AS,1-2 m,1,
143900_DHS,East,ES,<1 m,6,
143900_DHS,East,AS,<1 m,3,
143900_DHS,South,LP,<1 m,6,
143900_DHS,South,LP,1-2 m,19,
143900_DHS,South,LP,2-4 m,5,
143900_DHS,South,WL,1-2 m,5,
143900_DHS,South,WL,2-4 m,4,
143900_DHS,South,AS,<1 m,2,
143900_DHS,South,DF,1-2 m,3,
143900_DHS,South,DF,<1 m,3,
143900_DHS,South,AS,1-2 m,4,
143900_DHS,South,AS,2-4 m,3,
143900_DHS,West,LP,<1 m,1,
143900_DHS,West,LP,1-2 m,16,
143900_DHS,West,LP,2-4 m,6,
143900_DHS,West,AS,<1 m,1,
143900_DHS,West,DF,<1 m,1,
143900_DHS,West,DF,1-2 m,1,
143891_MHS,North,LP,<1 m,2,
143891_MHS,North,LP,1-2 m,10,
143891_MHS,North,LP,2-4 m,25,
143891_MHS,North,WL,1-2 m,2,
143891_MHS,North,WL,2-4 m,3,
143891_MHS,North,DF,<1 m,8,
143891_MHS,North,ES,<1 m,16,
143891_MHS,North,AS,2-4 m,2,
143891_MHS,North,AS,<1 m,7,
143891_MHS,North,AS,1-2 m,2,
143891_MHS,East,LP,<1 m,3,
143891_MHS,East,LP,1-2 m,4,
143891_MHS,East,LP,2-4 m,1,
143891_MHS,East,WL,1-2 m,1,
143891_MHS,East,ES,<1 m,1,
143891_MHS,South,LP,<1 m,4,
143891_MHS,South,LP,1-2 m,6,
143891_MHS,South,LP,2-4 m,1,
143891_MHS,South,DF,<1 m,1,
143891_MHS,West,ES,<1 m,9,
143891_MHS,West,LP,<1 m,8,
143891_MHS,West,LP,1-2 m,7,
143891_MHS,West,LP,2-4 m,11,
143891_MHS,West,DF,<1 m,5,
143891_MHS,West,DF,2-4 m,1,
143891_MHS,West,AS,<1 m,2,
143891_MHS,West,AS,1-2 m,3,
143891_MHS,West,AS,2-4 m,1,
143891_MHS,West,DF,1-2 m,1,
143891_MHS,West,WL,2-4 m,3,
144066_DHS,North,WL,<1 m,1,
144066_DHS,North,WL,1-2 m,3,
144066_DHS,North,WL,2-4 m,13,
144066_DHS,North,ES,<1 m,10,
144066_DHS,North,DF,<1 m,13,
144066_DHS,North,DF,1-2 m,5,
144066_DHS,North,LP,<1 m,1,
144066_DHS,North,LP,1-2 m,1,
144066_DHS,North,AS,<1 m,3,
144066_DHS,North,AS,2-4 m,5,
144066_DHS,North,LP,2-4 m,1,
144066_DHS,North,AS,1-2 m,6,
144066_DHS,North,SF,<1 m,1,
144066_DHS,East,AS,<1 m,3,
144066_DHS,East,AS,2-4 m,1,
144066_DHS,East,ES,<1 m,22,
144066_DHS,East,WL,<1 m,2,
144066_DHS,East,WL,1-2 m,13,
144066_DHS,East,WL,2-4 m,10,
144066_DHS,East,DF,<1 m,14,
144066_DHS,East,DF,1-2 m,5,
144066_DHS,East,LP,<1 m,6,
144066_DHS,East,ES,2-4 m,1,
144066_DHS,East,DF,2-4 m,1,
144066_DHS,South,AS,<1 m,3,
144066_DHS,South,AS,1-2 m,3,
144066_DHS,South,AS,2-4 m,2,
144066_DHS,South,DF,<1 m,8,
144066_DHS,South,DF,1-2 m,1,
144066_DHS,South,WL,<1 m,2,
144066_DHS,South,WL,1-2 m,5,
144066_DHS,South,WL,2-4 m,3,
144066_DHS,South,ES,<1 m,7,
144066_DHS,South,DF,2-4 m,1,
144066_DHS,South,ES,1-2 m,1,
144066_DHS,West,SF,2-4 m,1,
144066_DHS,West,SF,<1 m,2,
144066_DHS,West,ES,1-2 m,1,
144066_DHS,West,SF,1-2 m,1,
144066_DHS,West,WL,2-4 m,2,
144066_DHS,West,LP,<1 m,1,
144066_DHS,West,DF,<1 m,2,
144066_DHS,West,WL,1-2 m,2,
144066_DHS,West,ES,<1 m,2,
144469_MMN,North,DF,<1 m,4,
144469_MMN,North,WL,1-2 m,3,
144469_MMN,North,LP,1-2 m,2,
144469_MMN,North,DF,1-2 m,1,
144469_MMN,East,DF,<1 m,1,
144469_MMN,East,DF,1-2 m,2,
144469_MMN,East,ES,<1 m,2,
144469_MMN,East,LP,1-2 m,1,
144469_MMN,South,DF,<1 m,1,
144469_MMN,West,DF,2-4 m,1,
144469_MMN,West,WL,1-2 m,2,
144469_MMN,West,SF,1-2 m,2,
144469_MMN,West,DF,1-2 m,1,
151286_DHS,North,WL,<1 m,3,
151286_DHS,North,WL,1-2 m,3,
151286_DHS,North,WL,2-4 m,9,
151286_DHS,North,AS,<1 m,3,
151286_DHS,North,AS,1-2 m,2,
151286_DHS,North,AS,2-4 m,4,
151286_DHS,North,LP,<1 m,1,
151286_DHS,North,DF,<1 m,3,
151286_DHS,North,DF,1-2 m,1,
